scode	s_count	school_name	school_lat	school_long	cscode	center_name	center_address	center_capacity	distance_km
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27017	BINAYAK SUDHA NIKETAN SECONDARY SCHOOL	BANESHWAR	500	0.9798755784305929
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27118	TRITON INTERNATIONAL SECONDARY SCHOOL	SUBDHANAGAR TINKUNE	407	1.0225470798186507
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27257	GLACIER INTERNATIONAL SECONDARY SCHOOL	SHANTINAGAR	342	1.054813356574253
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27049	AMBITION ACADEMY	BANESHWAR	527	1.3720209341432656
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27063	HIMALAYA WHITE HOUSE INTERNATIONAL SECONDARY SCHOOL	TINKUNA	585	1.3631805464642412
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27136	EVEREST CAMPUS	THAPATHALI	509	1.910110503302817
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27076	NASA INTERNATIONAL SECONDARY SCHOOL	GAIRIGAUN	304	1.746734068969121
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27064	HIMALAYA ENGLISH BOARDING SECONDARY SCHOOL	KOTESHWOR	412	1.344345531604082
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27188	RATNA RAJYA SECONDARY SCHOOL	BANESHWAR	500	1.476106358555738
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27349	COSMIC INTERNATIONAL ACADEMY	KOTESHWOR	480	1.4468539575010355
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27137	MADAN BHANDARI SMIRITI SECONDARY SCHOOL	NAYA BANESHWAR	363	1.446876828530508
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27072	BANESHWAR CAMPUS	SHANTINAGAR	559	1.5367403584558694
27070	35	लालिगुराँस राष्ट्रिय मा.वि, शंखमुल	27.6830062915	85.3336561404	27127	CAPITAL SECONDARY SCHOOL	KOTESHWOR	446	1.527663329011322
27436	64	कान्ति भैरव मा वि, कागेश्वरी मनोहरा, थली	27.7275802975	85.4039182367	27041	ADARSHA SECONDARY SCHOOL	BHADRABAS	345	1.93117459887057
27436	64	कान्ति भैरव मा वि, कागेश्वरी मनोहरा, थली	27.7275802975	85.4039182367	27335	AKASHDEEP ENGLISH SECONDARY SCHOOL	JORPATI	593	1.8681134833053084
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27156	RELIANCE INTERNATIONAL SCHOOL	KAPAN	339	0.5446010072062435
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27236	BROOKLIN ACADEMY SECONDARY SCHOOL	SUKEDHARA	423	0.34516004327499
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27090	NEW MILINIUM ACADEMY	SUKEDHARA	459	0.5667265508903557
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27344	JOSEPH ENGLISH SCHOOL	BOUDHA MAHANKAL	508	0.7533711838598254
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27200	JANAKALYAN SECONDARY SCHOOL	BOUDHA	550	0.7384555447821824
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27345	JUGAL ENGLISH MEDIUM SCHOOL	KAPAN	437	0.8793135505223393
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27097	BRILLENT EDUCATION SECONDARY SCHOOL	CHABAHIL	363	1.6371183764639856
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27025	BAGMATI BOARDING SECONDARY SCHOOL	SUKEDHARA	500	0.4418967764091647
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27036	ST.LAWERENCE SECONDARY SCHOOL	CHABAHIL	386	1.3481063144575425
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27299	THE INSIGHT VISION SECONDARY SCHOOL	DHUMBARAHI	461	0.7269357247477076
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27462	SARBANAM SIKSHALAYA	GOKARNESHWAR JORPATI	380	1.9550233601006008
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27291	SAIPAL ACADEMY SECONDARY SCHOOL	SUKEDHARA	457	1.190441653675793
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27435	PROGRESSIVE ENGLISH SECONDARY SCHOOL	MAHAKAL	596	0.5792973199732715
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27478	MANASALU WORLD SECONDARY SCHOOL	CHUCHIPATI CHABAHIL	476	0.853370746959953
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27245	BAL UDDHAR SECONDARY SCHOOL	KAPAN	500	0.7280884209757413
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27204	LUMBINI ACADEMY	CHUCHIPATI	450	0.7447739496319244
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27022	PASHUPATI MULTIPLE CAMPUS	SUKEDHARA	580	1.5504826777692295
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27279	MAHENDRA RASTRIYA SECONDARY SCHOOL	BALUWATAR	470	1.916802735524075
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27065	ARUNIMA SECONDARY SCHOOL	BOUDDHA	500	1.3054191539598365
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27339	PASHUPATI MITRA SECONDARY SCHOOL	CHABAHIL	425	1.1970767674245808
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27050	XAVIER INTERNATIONAL SECONDARY SCHOOL	KALOPUL	500	1.0737029883527576
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27238	PUSPA MEMORIAL CAMPUS	CHABAHIL	500	1.0725853141331547
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27102	JAGIT MANDIR SECONDARY SCHOOL	CHABAHIL	466	1.408333204649626
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27247	MAHENDRA BOUDHA SECONDARY SCHOOL	CHABAHIL	420	1.3254500580572053
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27235	ROYALTY SECONDARY SCHOOL	GOKARNESHWAR	308	1.3940085080955635
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27278	BASBARI SECONDARY SCHOOL	BASBARI	530	1.7314044300415654
27282	200	काठमाडौं युनिफाइड मा.वि, सरस्वतीनगर	27.7265964288	85.350594597	27010	CHIRAN MILAN BISHWASHANTI CAMPUS	BASBARI	425	1.9181964936670277
27489	26	निक एकेडेमी, सानो भर्‍याङ, काठमाडौं	27.7255725594	85.2864096884	27165	RAINBOW INTERNATIONAL BOARDING SCHOOL	DALLU CHAUNI	322	0.629622359815152
27489	26	निक एकेडेमी, सानो भर्‍याङ, काठमाडौं	27.7255725594	85.2864096884	27251	KAMANA INTERNATIONAL SECONDARY SCHOOL	DHUNGADHARA	240	0.3523062913689918
27489	26	निक एकेडेमी, सानो भर्‍याङ, काठमाडौं	27.7255725594	85.2864096884	27107	GITAMATA SECONDARY SCHOOL	BAJESHWARI	566	1.9657270581048958
27489	26	निक एकेडेमी, सानो भर्‍याङ, काठमाडौं	27.7255725594	85.2864096884	27311	SITAPAILA SECONDARY SCHOOL	SITAPAILA	468	1.8460372503708664
27489	26	निक एकेडेमी, सानो भर्‍याङ, काठमाडौं	27.7255725594	85.2864096884	27018	WHITE FIELD SECONDARY SCHOOL	KHUSIBU	379	1.885548066799059
27489	26	निक एकेडेमी, सानो भर्‍याङ, काठमाडौं	27.7255725594	85.2864096884	27134	PRIME INTERNATIONAL SECONDARY SCHOOL	NAYABAZAR	296	1.7083604842230637
27489	26	निक एकेडेमी, सानो भर्‍याङ, काठमाडौं	27.7255725594	85.2864096884	27028	SIDDHARTHA BANASTHALI SCIENCE CAMPUS	BANASTHALI	429	1.1438315317842038
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27339	PASHUPATI MITRA SECONDARY SCHOOL	CHABAHIL	425	0.1758147613450573
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27050	XAVIER INTERNATIONAL SECONDARY SCHOOL	KALOPUL	500	0.4624588204223884
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27097	BRILLENT EDUCATION SECONDARY SCHOOL	CHABAHIL	363	0.5775545764645679
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27478	MANASALU WORLD SECONDARY SCHOOL	CHUCHIPATI CHABAHIL	476	0.5026179948998589
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27022	PASHUPATI MULTIPLE CAMPUS	SUKEDHARA	580	0.49818315124899687
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27204	LUMBINI ACADEMY	CHUCHIPATI	450	0.48218741246994407
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27102	JAGIT MANDIR SECONDARY SCHOOL	CHABAHIL	466	0.3522230885040769
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27036	ST.LAWERENCE SECONDARY SCHOOL	CHABAHIL	386	0.4171603306915126
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27065	ARUNIMA SECONDARY SCHOOL	BOUDDHA	500	1.3461864969289312
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27156	RELIANCE INTERNATIONAL SCHOOL	KAPAN	339	1.6058648149496593
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27025	BAGMATI BOARDING SECONDARY SCHOOL	SUKEDHARA	500	1.1428597793073703
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27282	KATHMANDU UNIFIED SECONDARY SCHOOL	CHABAHIL	441	1.0725860619074874
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27279	MAHENDRA RASTRIYA SECONDARY SCHOOL	BALUWATAR	470	1.6037860545789073
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27344	JOSEPH ENGLISH SCHOOL	BOUDHA MAHANKAL	508	1.6123536812036747
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27299	THE INSIGHT VISION SECONDARY SCHOOL	DHUMBARAHI	461	0.9278299234450782
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27291	SAIPAL ACADEMY SECONDARY SCHOOL	SUKEDHARA	457	0.8982532152651936
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27435	PROGRESSIVE ENGLISH SECONDARY SCHOOL	MAHAKAL	596	1.0003767382413022
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27090	NEW MILINIUM ACADEMY	SUKEDHARA	459	1.215234784585023
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27345	JUGAL ENGLISH MEDIUM SCHOOL	KAPAN	437	1.9435322830298056
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27245	BAL UDDHAR SECONDARY SCHOOL	KAPAN	500	1.7804161033073234
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27236	BROOKLIN ACADEMY SECONDARY SCHOOL	SUKEDHARA	423	0.9421544232679799
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27235	ROYALTY SECONDARY SCHOOL	GOKARNESHWAR	308	1.7406372818122196
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27412	ABHISHEK GYAN MANDIR SECONDARY SCHOOL	SINAMANGAL	353	1.7748679694846954
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27200	JANAKALYAN SECONDARY SCHOOL	BOUDHA	550	1.5423631551200088
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27241	TANGAL SECONDARY SCHOOL	TANGAL	397	1.3414919442012585
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27247	MAHENDRA BOUDHA SECONDARY SCHOOL	CHABAHIL	420	1.8872024536712069
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27029	GOLDENGATE INTERNATIONAL SECONDARY SCHOOL	BATTISPUTALI	500	1.6621753700324033
27238	169	पुष्पलाल मेमोरियल मा.वि. कपन	27.7181102459	85.3454140981	27240	SHARADA SECONDARY SCHOOL	GAUSHALA	450	1.8531293356200929
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27188	RATNA RAJYA SECONDARY SCHOOL	BANESHWAR	500	1.0834628532009383
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27029	GOLDENGATE INTERNATIONAL SECONDARY SCHOOL	BATTISPUTALI	500	0.5547578485801338
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27007	TRINITY INTERNATIONAL SECONDARY SCHOOL	DILLIBAZAR	503	0.9734277417703735
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27137	MADAN BHANDARI SMIRITI SECONDARY SCHOOL	NAYA BANESHWAR	363	1.223527181405224
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27126	KNOWLEDGE AND WISDOM ACADEMY SECONDARY SCHOOL	NAYA BANESHWAR	392	1.7298013693682148
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27133	GLOBAL COLLEGE OF MANAGEMENT	BANESHWAR	557	0.7802782354354205
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27049	AMBITION ACADEMY	BANESHWAR	527	1.1468641086327678
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27159	BIJAY SMARAK MA VI	DILLIBAZAR	275	0.7769868905848099
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27174	PADMODAYA SECONDARY SCHOOL	RAMSHAPATH	441	1.3707967113343411
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27097	BRILLENT EDUCATION SECONDARY SCHOOL	CHABAHIL	363	1.18752686813649
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27022	PASHUPATI MULTIPLE CAMPUS	SUKEDHARA	580	1.3362150462632698
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27241	TANGAL SECONDARY SCHOOL	TANGAL	397	1.2628095597942253
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27104	THE TIMES ENGLISH SCHOOL	DILLIBAZAR	436	0.9248854733557553
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27192	PADMAKANYA BIDYASHRAM SECONDARY SCHOOL	DILLIBAZAR	550	0.8544293360664039
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27449	NANDI SECONDARY SCHOOL	NAXAL	374	1.3450297977875973
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27051	UNIGLOBE MA VI	KAMALADI	500	1.4280656580306217
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27084	SIDDHARTHA ACADEMY SECONDARY SCHOOL	BAFAL	399	1.6651227118004028
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27238	PUSPA MEMORIAL CAMPUS	CHABAHIL	500	1.7579593035795182
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27057	NOBEL ACADEMY SECONDARY SCHOOL	NAYA BANESHWAR	550	1.582754432966299
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27102	JAGIT MANDIR SECONDARY SCHOOL	CHABAHIL	466	1.416187017730659
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27101	KATHMANDU MODEL SECONDARY SCHOOL	BAGBAZAR	500	1.58296229197999
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27339	PASHUPATI MITRA SECONDARY SCHOOL	CHABAHIL	425	1.6656652193913322
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27036	ST.LAWERENCE SECONDARY SCHOOL	CHABAHIL	386	1.6211709697218266
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27240	SHARADA SECONDARY SCHOOL	GAUSHALA	450	1.539306057049292
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27169	GUASHEWARI SECONDARY SCHOOL	SINAMANGAL	400	1.9383692903384355
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27117	NEPAL MEGHA COLLEGE	BABARMAHAL	509	1.6590304498975113
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27412	ABHISHEK GYAN MANDIR SECONDARY SCHOOL	SINAMANGAL	353	1.8503596281372423
27217	1	सरस्वतीकुञ्ज मा.वि. रातोपुल, ज्ञानेश्वर	27.7053358521	85.3348926862	27050	XAVIER INTERNATIONAL SECONDARY SCHOOL	KALOPUL	500	1.9649481955663557
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27247	MAHENDRA BOUDHA SECONDARY SCHOOL	CHABAHIL	420	0.26123591068700514
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27235	ROYALTY SECONDARY SCHOOL	GOKARNESHWAR	308	0.4250334826730839
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27478	MANASALU WORLD SECONDARY SCHOOL	CHUCHIPATI CHABAHIL	476	1.1706931058135497
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27200	JANAKALYAN SECONDARY SCHOOL	BOUDHA	550	0.39317927537811254
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27435	PROGRESSIVE ENGLISH SECONDARY SCHOOL	MAHAKAL	596	0.6748291952370346
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27065	ARUNIMA SECONDARY SCHOOL	BOUDDHA	500	0.7189553742787961
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27204	LUMBINI ACADEMY	CHUCHIPATI	450	1.1756139426340793
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27321	WITS ACADEMY	BHUWALDANDA	557	1.1374033498077498
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27344	JOSEPH ENGLISH SCHOOL	BOUDHA MAHANKAL	508	0.4585091989781686
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27036	ST.LAWERENCE SECONDARY SCHOOL	CHABAHIL	386	1.668462749077302
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27282	KATHMANDU UNIFIED SECONDARY SCHOOL	CHABAHIL	441	1.0667718153994448
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27245	BAL UDDHAR SECONDARY SCHOOL	KAPAN	500	0.9555970004067056
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27366	VENUS PUBLIC SCHOOL	JORPATI	324	1.8870007797645172
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27102	JAGIT MANDIR SECONDARY SCHOOL	CHABAHIL	466	1.9938285282574213
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27458	ARUNODAYA SECONDARY SCHOOL	GOKARNESHWAR ARUBARI	409	1.6227319408468657
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27299	THE INSIGHT VISION SECONDARY SCHOOL	DHUMBARAHI	461	1.7671995048704325
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27025	BAGMATI BOARDING SECONDARY SCHOOL	SUKEDHARA	500	1.504684995761349
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27345	JUGAL ENGLISH MEDIUM SCHOOL	KAPAN	437	1.0963365820440378
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27236	BROOKLIN ACADEMY SECONDARY SCHOOL	SUKEDHARA	423	1.3968856316901186
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27462	SARBANAM SIKSHALAYA	GOKARNESHWAR JORPATI	380	0.9006993544638882
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27022	PASHUPATI MULTIPLE CAMPUS	SUKEDHARA	580	1.9613918525264713
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27090	NEW MILINIUM ACADEMY	SUKEDHARA	459	1.6256714275531865
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27050	XAVIER INTERNATIONAL SECONDARY SCHOOL	KALOPUL	500	1.3275159436543011
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27156	RELIANCE INTERNATIONAL SCHOOL	KAPAN	339	0.9627969841393668
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27391	EKTA JEMS ENGLISH ACADEMY	JORPATI	386	1.2228336881478092
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27267	EASTPOLE SECONDARY SCHOOL	JORPATI	354	1.621915407324807
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27479	LIMPIYA NATIONAL SCHOOL	GOKARNESHWAR	451	1.347341706296989
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27205	CHAMUNDA SECONDARY SCHOOL	JORPATI	478	1.858053785883981
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27238	PUSPA MEMORIAL CAMPUS	CHABAHIL	500	1.6572533823531352
27498	11	सेचेन महाबौद्ध विद्यालय, बोद्ध, काठमाडौं	27.7238165479	85.3609676727	27339	PASHUPATI MITRA SECONDARY SCHOOL	CHABAHIL	425	1.6749287988883712
27524	22	बालसुधार मा.वि., गोकर्णेश्वर, नयाँपाटी	27.7458211956	85.4040875077	27041	ADARSHA SECONDARY SCHOOL	BHADRABAS	345	1.5675609435592293
27239	50	सिद्धि गणेश मा.वि. गागलफेदी	27.7548888206	85.4468269636	27041	ADARSHA SECONDARY SCHOOL	BHADRABAS	345	3.2944500703789927
27476	36	जीवन तारा एकेडेमी, गोकर्णेश्वर, आरुवारी, काठमाडौं	27.731230338	85.3744541114	27458	ARUNODAYA SECONDARY SCHOOL	GOKARNESHWAR ARUBARI	409	0.06348889511266231
27476	36	जीवन तारा एकेडेमी, गोकर्णेश्वर, आरुवारी, काठमाडौं	27.731230338	85.3744541114	27321	WITS ACADEMY	BHUWALDANDA	557	0.5630292708326979
27476	36	जीवन तारा एकेडेमी, गोकर्णेश्वर, आरुवारी, काठमाडौं	27.731230338	85.3744541114	27205	CHAMUNDA SECONDARY SCHOOL	JORPATI	478	1.0904603085483462
27476	36	जीवन तारा एकेडेमी, गोकर्णेश्वर, आरुवारी, काठमाडौं	27.731230338	85.3744541114	27200	JANAKALYAN SECONDARY SCHOOL	BOUDHA	550	1.7027704534466361
27476	36	जीवन तारा एकेडेमी, गोकर्णेश्वर, आरुवारी, काठमाडौं	27.731230338	85.3744541114	27366	VENUS PUBLIC SCHOOL	JORPATI	324	0.4696254399035581
27476	36	जीवन तारा एकेडेमी, गोकर्णेश्वर, आरुवारी, काठमाडौं	27.731230338	85.3744541114	27235	ROYALTY SECONDARY SCHOOL	GOKARNESHWAR	308	1.655808501372779
27476	36	जीवन तारा एकेडेमी, गोकर्णेश्वर, आरुवारी, काठमाडौं	27.731230338	85.3744541114	27267	EASTPOLE SECONDARY SCHOOL	JORPATI	354	0.8773467346547221
